Usia,Jenis_Kelamin,Pendidikan_Terakhir,Pekerjaan,Status_Perkawinan,Jumlah_Anak,Penghasilan_Bulanan,Kota_Tinggal,NIK
56,Laki-laki,SMA,Dokter,Belum Kawin,4,15586430,Pelabuhan Ratu,3393913904271972
37,Laki-laki,SMP,Kuli,Kawin,3,18910135,Cisaat,4420944610803834
9,Perempuan,SD,Pelajar,Belum Kawin,3,2455485,Pelabuhan Ratu,8720213285149009
69,Perempuan,Sarjana,Pelajar,Cerai,1,8982656,Cibadak,4723987696946440
10,Perempuan,SMP,Pelajar,Cerai,0,565216,Pelabuhan Ratu,5204298201484241
75,Laki-laki,Diploma,Petani,Cerai,0,18698158,Cibadak,8182498810673813
43,Perempuan,SMP,Pelajar,Kawin,4,17692976,Pelabuhan Ratu,8525057590316936
88,Laki-laki,SD,Guru,Cerai,2,6992843,Parungkuda,4222111437966677
81,Perempuan,Pascasarjana,Dokter,Kawin,0,15152457,Jampang,0578768610586296
64,Laki-laki,Sarjana,Pengangguran,Cerai,0,1658543,Cisaat,2215614425145018
49,Perempuan,SMP,Kuli,Kawin,4,8316684,Sukabumi,0896008066969110
43,Perempuan,SMA,Guru,Cerai,1,6017387,Parungkuda,9859092619613426
45,Laki-laki,Diploma,Guru,Belum Kawin,2,9378666,Cisaat,2815936583657489
77,Laki-laki,SMA,Dokter,Cerai,1,18198707,Pelabuhan Ratu,7727178256832636
47,Laki-laki,SMP,Pengangguran,Cerai,0,6141819,Cisaat,1712189757894781
75,Laki-laki,Diploma,Pelajar,Cerai,5,17967684,Cibadak,8335531909765359
17,Perempuan,SMA,Pengangguran,Cerai,1,3089893,Pelabuhan Ratu,3191503139601415
15,Laki-laki,Diploma,Petani,Cerai,4,11571754,Pelabuhan Ratu,5157253934820620
0,Laki-laki,SMP,Petani,Kawin,0,15811393,Parungkuda,8759468058863839
56,Laki-laki,Diploma,Petani,Cerai,1,9456320,Jampang,9620993010717306
30,Perempuan,SD,Kuli,Belum Kawin,3,19106890,Pelabuhan Ratu,2711954383711472
77,Perempuan,Sarjana,Pengangguran,Cerai,0,14893601,Pelabuhan Ratu,6892969825093074
11,Laki-laki,SMP,Pegawai Negeri,Belum Kawin,3,19937772,Parungkuda,9370495989541273
26,Perempuan,Diploma,Pengangguran,Belum Kawin,0,2746416,Cisaat,6633889896449447
87,Laki-laki,SD,Kuli,Kawin,3,4954074,Sukabumi,3905945693701699
22,Perempuan,Pascasarjana,Petani,Kawin,0,18763989,Jampang,7225572142267084
66,Perempuan,Diploma,Pengangguran,Kawin,4,4841372,Pelabuhan Ratu,1645506107202193
39,Laki-laki,Diploma,Dokter,Belum Kawin,0,15858566,Cibadak,1256566973372532
52,Laki-laki,Pascasarjana,Kuli,Cerai,3,10351765,Parungkuda,2896531062129882
80,Perempuan,SMP,Pegawai Negeri,Kawin,4,12443370,Cisaat,9716404118154966
7,Perempuan,Sarjana,Pengangguran,Belum Kawin,1,13846794,Sukabumi,0410375872686396
86,Perempuan,SMP,Pegawai Negeri,Cerai,0,11211641,Cisaat,1199095575934319
29,Perempuan,Pascasarjana,Kuli,Belum Kawin,3,8529755,Cisaat,1051151218862180
17,Laki-laki,SMA,Pegawai Negeri,Belum Kawin,3,17698693,Parungkuda,6672671521806192
61,Laki-laki,SD,Pelajar,Cerai,5,6170873,Sukabumi,8608993521312496
24,Perempuan,SMA,Guru,Belum Kawin,5,12269497,Jampang,8900451371097976
73,Perempuan,Pascasarjana,Pegawai Negeri,Cerai,3,3773407,Parungkuda,9986779473440869
81,Perempuan,Pascasarjana,Kuli,Kawin,2,18860987,Jampang,6703126977818465
38,Laki-laki,SMP,Pengangguran,Cerai,4,4548963,Parungkuda,8697341823087815
58,Perempuan,Sarjana,Petani,Belum Kawin,2,2253033,Parungkuda,0919400003291768
22,Perempuan,Pascasarjana,Dokter,Cerai,5,18215010,Pelabuhan Ratu,2140177218285088
48,Laki-laki,SD,Pelajar,Kawin,4,12037655,Cibadak,1343228657561710
0,Laki-laki,SD,Dokter,Belum Kawin,1,7451269,Jampang,5212365509966660
68,Perempuan,Diploma,Guru,Cerai,2,9232586,Parungkuda,4870359633313450
17,Laki-laki,Diploma,Pengangguran,Cerai,2,7792932,Jampang,4461363442252027
4,Perempuan,SMP,Petani,Kawin,2,15906426,Parungkuda,7540211281154842
1,Laki-laki,Pascasarjana,Dokter,Kawin,0,15558334,Cibadak,6147621925179791
19,Laki-laki,SMA,Kuli,Kawin,5,9169445,Pelabuhan Ratu,3095204572562206
61,Perempuan,SD,Dokter,Belum Kawin,0,9780930,Sukabumi,7355583707697540
78,Perempuan,Sarjana,Pengangguran,Cerai,5,18167721,Sukabumi,2099745343908574
44,Laki-laki,Sarjana,Pelajar,Cerai,4,7885238,Cisaat,3334577618990001
64,Perempuan,SD,Guru,Cerai,4,8991792,Parungkuda,3341782108453856
55,Laki-laki,SD,Guru,Kawin,1,15912164,Cisaat,4087634998324530
82,Perempuan,SMA,Pegawai Negeri,Cerai,1,8197464,Pelabuhan Ratu,4324045380716159
26,Perempuan,Pascasarjana,Pelajar,Kawin,0,19858537,Cisaat,0183376134693837
44,Laki-laki,SD,Guru,Kawin,0,13713186,Cibadak,4673872640936142
64,Laki-laki,Pascasarjana,Petani,Belum Kawin,3,9036836,Sukabumi,5282274613616462
67,Laki-laki,Sarjana,Pegawai Negeri,Belum Kawin,5,6289770,Parungkuda,4198691611033844
66,Perempuan,Sarjana,Guru,Belum Kawin,3,7003598,Sukabumi,2994704966109522
46,Laki-laki,Diploma,Petani,Belum Kawin,4,8988067,Pelabuhan Ratu,5906604460236965
38,Laki-laki,SMA,Petani,Cerai,0,5379981,Sukabumi,8911516660096103
62,Laki-laki,SMA,Dokter,Kawin,4,9586663,Parungkuda,3371981142031872
69,Perempuan,Sarjana,Pegawai Negeri,Kawin,5,10092174,Sukabumi,2163107976943770
44,Laki-laki,SD,Guru,Belum Kawin,2,18462153,Sukabumi,6564431027721210
73,Laki-laki,Diploma,Dokter,Kawin,0,17409298,Sukabumi,0119609381044067
56,Perempuan,Diploma,Kuli,Belum Kawin,3,6895089,Parungkuda,6555978686753984
29,Perempuan,SMA,Guru,Cerai,2,2953761,Jampang,3176014365633568
42,Perempuan,SMP,Pelajar,Kawin,3,781505,Parungkuda,4142160979790045
11,Laki-laki,Pascasarjana,Guru,Cerai,3,6190020,Jampang,0534719226617535
13,Perempuan,Pascasarjana,Dokter,Kawin,2,13856280,Parungkuda,0197480786623353
4,Laki-laki,Diploma,Guru,Cerai,2,15621945,Sukabumi,2030554410759865
16,Perempuan,Diploma,Pelajar,Belum Kawin,1,12391554,Cisaat,9084146446619035
50,Perempuan,SD,Guru,Kawin,3,5089014,Parungkuda,6199427294840229
86,Laki-laki,SMA,Kuli,Belum Kawin,3,16989253,Jampang,9086338862770163
20,Laki-laki,SMP,Dokter,Belum Kawin,2,14520513,Sukabumi,4626662879386812
56,Laki-laki,SD,Pegawai Negeri,Belum Kawin,5,18867848,Parungkuda,5410715292916193
81,Laki-laki,SD,Kuli,Belum Kawin,4,14839686,Sukabumi,8618020422636501
11,Perempuan,Pascasarjana,Kuli,Belum Kawin,1,1340810,Cibadak,9831523916729752
19,Perempuan,SD,Petani,Kawin,4,11668788,Parungkuda,1025251842595831
86,Perempuan,SMA,Dokter,Belum Kawin,0,9690034,Cibadak,2863406646647521
77,Perempuan,SD,Pengangguran,Cerai,1,15258955,Cibadak,2311064417296425
58,Laki-laki,Diploma,Pelajar,Cerai,2,14722760,Sukabumi,4204119693528853
64,Perempuan,Diploma,Pelajar,Cerai,4,6553549,Cibadak,0061582201056595
49,Perempuan,Pascasarjana,Pegawai Negeri,Cerai,4,2596063,Sukabumi,4705760772195990
41,Perempuan,Pascasarjana,Pelajar,Cerai,5,2897774,Jampang,7674432973016254
70,Laki-laki,SMP,Pelajar,Belum Kawin,5,9311543,Cibadak,4204860941405195
15,Perempuan,Pascasarjana,Dokter,Belum Kawin,0,9382450,Parungkuda,3212102966814504
16,Perempuan,SD,Pengangguran,Belum Kawin,2,8714081,Sukabumi,8790859866913544
23,Laki-laki,SMA,Kuli,Belum Kawin,5,14427567,Jampang,3591400131239966
46,Perempuan,Pascasarjana,Pegawai Negeri,Kawin,0,13049550,Cibadak,3270509802045676
31,Laki-laki,SMA,Pegawai Negeri,Cerai,3,3661249,Cisaat,9185991708009956
3,Laki-laki,Pascasarjana,Petani,Kawin,4,11630303,Jampang,9219376265031595
55,Perempuan,SMP,Pelajar,Kawin,5,3194661,Parungkuda,3417753357252605
34,Perempuan,SMP,Petani,Kawin,2,681856,Parungkuda,2411118542478183
22,Perempuan,Diploma,Petani,Cerai,4,18420199,Parungkuda,3092099638979571
88,Laki-laki,Sarjana,Guru,Kawin,2,10651095,Cibadak,4787936305950210
86,Perempuan,Pascasarjana,Guru,Cerai,5,1342170,Parungkuda,1190773392964001
66,Perempuan,Sarjana,Kuli,Cerai,1,13265685,Sukabumi,2630680309620780
58,Perempuan,SMP,Pelajar,Belum Kawin,2,11719308,Parungkuda,7170440558140944
46,Perempuan,Diploma,Guru,Kawin,4,18586176,Parungkuda,0671809625928234
5,Laki-laki,SMP,Pegawai Negeri,Kawin,1,10388446,Pelabuhan Ratu,0515849972639130
23,Perempuan,Diploma,Guru,Kawin,2,6559522,Cibadak,7282049932541148
50,Laki-laki,Pascasarjana,Pengangguran,Belum Kawin,1,16427142,Jampang,3157720125890810
69,Perempuan,SMA,Pelajar,Cerai,5,17719952,Parungkuda,4625284682348388
37,Laki-laki,Diploma,Pegawai Negeri,Kawin,1,2679776,Pelabuhan Ratu,8893381046483644
51,Perempuan,SMA,Guru,Belum Kawin,0,1410907,Cibadak,0313059739249745
13,Perempuan,Pascasarjana,Dokter,Belum Kawin,3,6905518,Cibadak,6640749923577235
49,Perempuan,Diploma,Pengangguran,Cerai,5,15696366,Parungkuda,9798140913865145
68,Laki-laki,SMP,Pelajar,Kawin,0,18612076,Jampang,6495893895611786
73,Perempuan,SMP,Pengangguran,Cerai,5,3201540,Sukabumi,7730461834226940
85,Perempuan,SMA,Pelajar,Kawin,4,12795249,Cisaat,7951319283419414
71,Laki-laki,SD,Kuli,Belum Kawin,5,2791018,Cibadak,3295566120671583
2,Perempuan,Pascasarjana,Pelajar,Kawin,5,13258856,Cibadak,5426105381914462
9,Laki-laki,Sarjana,Guru,Belum Kawin,1,19101560,Cibadak,3342764088691270
7,Perempuan,SMA,Petani,Kawin,0,12142348,Parungkuda,7333306106188151
71,Perempuan,SMP,Kuli,Belum Kawin,1,2060286,Cibadak,1775273081704355
46,Laki-laki,SMP,Pengangguran,Belum Kawin,3,14656825,Parungkuda,1587631949635164
86,Perempuan,Pascasarjana,Pelajar,Cerai,0,14817363,Cibadak,7356507429193848
33,Perempuan,SMP,Petani,Kawin,1,12434782,Jampang,7122786826213790
20,Perempuan,Sarjana,Dokter,Belum Kawin,1,13939542,Sukabumi,8671947389273506
69,Perempuan,SMP,Kuli,Kawin,4,12933967,Cibadak,8538805997150644
0,Laki-laki,SMA,Pegawai Negeri,Kawin,1,8964400,Pelabuhan Ratu,7142125952563387
60,Perempuan,Sarjana,Guru,Belum Kawin,0,7844229,Parungkuda,8166359995619438
50,Laki-laki,Diploma,Kuli,Belum Kawin,5,11714084,Pelabuhan Ratu,5560934843524096
72,Perempuan,SD,Guru,Kawin,5,16435248,Parungkuda,8641096774761095
36,Laki-laki,Pascasarjana,Pegawai Negeri,Kawin,3,14278137,Jampang,5386795025926619
7,Perempuan,Sarjana,Petani,Cerai,2,11614924,Sukabumi,7381728766683488
55,Laki-laki,SMP,Guru,Kawin,1,6234074,Jampang,6349862240539260
21,Laki-laki,Diploma,Pelajar,Kawin,1,17282842,Pelabuhan Ratu,8056340798973270
15,Perempuan,Diploma,Pegawai Negeri,Kawin,3,14761466,Sukabumi,5800703059167231
25,Perempuan,Pascasarjana,Dokter,Cerai,4,15815101,Pelabuhan Ratu,6971565653092086
74,Laki-laki,Diploma,Pelajar,Belum Kawin,5,10417215,Parungkuda,7389477746512237
5,Perempuan,SMA,Kuli,Cerai,3,11258906,Parungkuda,1532227841455628
7,Laki-laki,Diploma,Pelajar,Kawin,3,2836389,Cibadak,8913464638324024
46,Laki-laki,SMA,Guru,Belum Kawin,2,12986640,Parungkuda,1772351063620959
32,Perempuan,Diploma,Kuli,Kawin,0,16790569,Parungkuda,0859505568770041
19,Perempuan,Pascasarjana,Dokter,Cerai,3,18141027,Pelabuhan Ratu,0358900694650794
50,Perempuan,SD,Pengangguran,Kawin,3,16835320,Parungkuda,6788908120937752
66,Laki-laki,Diploma,Dokter,Belum Kawin,4,8770859,Cibadak,1003784963227985
40,Perempuan,Sarjana,Guru,Kawin,3,950874,Jampang,9351387537542911
22,Perempuan,Diploma,Dokter,Kawin,0,16022976,Pelabuhan Ratu,5064094235071051
21,Perempuan,Diploma,Kuli,Cerai,3,7490131,Pelabuhan Ratu,6241588790186670
16,Perempuan,Pascasarjana,Petani,Cerai,4,10059185,Cibadak,7094668537999629
72,Perempuan,Diploma,Pegawai Negeri,Belum Kawin,1,16578405,Cibadak,0021877135504209
54,Laki-laki,Diploma,Pengangguran,Kawin,2,16224380,Cisaat,6217899908190492
30,Laki-laki,SMA,Petani,Belum Kawin,3,16597195,Jampang,3380388315041589
25,Laki-laki,Sarjana,Kuli,Kawin,0,16942531,Cibadak,8026761676685529
60,Perempuan,Pascasarjana,Dokter,Kawin,5,19411803,Sukabumi,9634154773304130
66,Laki-laki,Diploma,Dokter,Kawin,4,8275756,Parungkuda,3641875510076609
12,Perempuan,Diploma,Pengangguran,Belum Kawin,2,13005342,Pelabuhan Ratu,2218956751367455
49,Laki-laki,Pascasarjana,Kuli,Belum Kawin,4,19694430,Cibadak,7506023652936295
58,Laki-laki,SMP,Pelajar,Cerai,3,12506225,Cisaat,4209245900210768
58,Perempuan,Pascasarjana,Pengangguran,Kawin,4,17473923,Pelabuhan Ratu,9436346245680212
40,Perempuan,SMP,Pegawai Negeri,Belum Kawin,2,8130375,Parungkuda,6218355300596814
35,Perempuan,SMP,Pelajar,Belum Kawin,4,6359541,Jampang,7687411167488342
49,Laki-laki,SMA,Pengangguran,Cerai,2,9246522,Cibadak,1201010953801461
16,Laki-laki,SD,Guru,Kawin,5,4334432,Sukabumi,3540169705481658
67,Laki-laki,SD,Guru,Belum Kawin,2,18620465,Jampang,4992562729682147
83,Perempuan,Sarjana,Pelajar,Cerai,2,8465656,Pelabuhan Ratu,3107004323768708
80,Laki-laki,Pascasarjana,Pegawai Negeri,Kawin,2,9134415,Cibadak,3954682313592596
9,Laki-laki,SD,Kuli,Cerai,5,19157679,Cibadak,2598598755300008
63,Laki-laki,SMP,Guru,Kawin,2,8637717,Pelabuhan Ratu,0750895162858939
10,Perempuan,SD,Pengangguran,Belum Kawin,2,2249607,Pelabuhan Ratu,6491341234623204
77,Perempuan,SMA,Pelajar,Belum Kawin,4,3969387,Sukabumi,2513379913818875
77,Laki-laki,Pascasarjana,Kuli,Kawin,1,8758889,Cibadak,6857251670361095
48,Laki-laki,Sarjana,Petani,Cerai,5,19843503,Sukabumi,5894303042141359
16,Perempuan,SMP,Petani,Belum Kawin,5,880532,Parungkuda,2591638043950368
87,Laki-laki,SMP,Pegawai Negeri,Kawin,0,8834646,Jampang,3572929214168889
54,Laki-laki,Sarjana,Pelajar,Belum Kawin,4,5164637,Cibadak,5283962158793594
22,Laki-laki,Pascasarjana,Guru,Cerai,5,6266150,Cisaat,5807943349400955
39,Laki-laki,SMA,Pengangguran,Kawin,1,6891899,Cibadak,9209686009219713
84,Laki-laki,Diploma,Kuli,Cerai,3,19710647,Parungkuda,6759049697292359
84,Perempuan,SMP,Pelajar,Belum Kawin,1,7359649,Cisaat,6752210010733449
57,Perempuan,Diploma,Dokter,Cerai,5,12823953,Sukabumi,8096537462736033
70,Laki-laki,SMA,Dokter,Cerai,1,16267176,Cibadak,3549797414056071
8,Laki-laki,Sarjana,Pelajar,Cerai,1,7830806,Jampang,2896237953039436
31,Laki-laki,Pascasarjana,Kuli,Cerai,3,15465619,Cibadak,2992455449632596
85,Perempuan,Sarjana,Kuli,Kawin,1,15555667,Cisaat,4052374686301937
65,Perempuan,SMP,Dokter,Cerai,3,8262298,Sukabumi,8510047957050214
86,Laki-laki,SMA,Petani,Cerai,4,10005881,Jampang,7451210607424537
82,Laki-laki,Diploma,Pegawai Negeri,Kawin,1,10363738,Sukabumi,0768445005371391
79,Laki-laki,SMA,Pelajar,Belum Kawin,2,7018517,Sukabumi,6169042624167181
89,Laki-laki,Sarjana,Guru,Belum Kawin,4,10835319,Pelabuhan Ratu,1825724528473931
20,Perempuan,SMP,Guru,Belum Kawin,0,2774740,Parungkuda,3362777005973004
62,Perempuan,Pascasarjana,Pelajar,Belum Kawin,3,3420753,Parungkuda,4003968478513703
51,Laki-laki,Sarjana,Pengangguran,Cerai,4,5336758,Jampang,9364129410781216
72,Perempuan,SMP,Guru,Cerai,1,17176421,Cisaat,6102722714445255
33,Laki-laki,Diploma,Petani,Belum Kawin,5,12820134,Sukabumi,4336907073034703
24,Laki-laki,SD,Kuli,Belum Kawin,0,4809860,Cisaat,4519878598275764
63,Laki-laki,SMP,Petani,Cerai,1,17236197,Pelabuhan Ratu,7862483410492061
45,Laki-laki,Diploma,Petani,Belum Kawin,2,13834356,Parungkuda,6629345416519111
43,Perempuan,Sarjana,Petani,Belum Kawin,1,13073379,Jampang,7810017229890874
21,Laki-laki,Sarjana,Pengangguran,Kawin,0,17375583,Cibadak,8464444261000093
28,Laki-laki,Diploma,Kuli,Belum Kawin,3,10177803,Pelabuhan Ratu,5851142904572876
10,Perempuan,Diploma,Pengangguran,Cerai,2,11189313,Parungkuda,0413022438306930
29,Laki-laki,Diploma,Guru,Kawin,3,16734928,Cibadak,7323889678991043
50,Laki-laki,SD,Petani,Kawin,5,17016898,Parungkuda,5972956464809525
3,Perempuan,Diploma,Petani,Belum Kawin,5,2294056,Jampang,0919598426065618
61,Perempuan,SD,Pelajar,Cerai,3,1900328,Sukabumi,8088267187098362
39,Laki-laki,Pascasarjana,Pengangguran,Cerai,0,3075728,Pelabuhan Ratu,3983533562870468
64,Perempuan,SMA,Pengangguran,Belum Kawin,1,9529962,Sukabumi,3835308621807421
57,Perempuan,Pascasarjana,Dokter,Kawin,2,4927401,Cisaat,2112186596108849
44,Perempuan,SD,Kuli,Cerai,0,13668082,Cisaat,9927749484814099
84,Laki-laki,SD,Guru,Kawin,2,2581196,Cibadak,4976453106640582
87,Laki-laki,SMP,Dokter,Cerai,2,4236907,Sukabumi,1774964900087655
87,Laki-laki,SD,Pengangguran,Belum Kawin,4,12484990,Jampang,7820836902965543
65,Perempuan,SMP,Kuli,Belum Kawin,2,579247,Cibadak,2302493565202901
35,Perempuan,Diploma,Pelajar,Belum Kawin,0,12030603,Cisaat,2393714827929622
32,Laki-laki,SMP,Pegawai Negeri,Kawin,4,4078569,Cibadak,7212305223038148
8,Laki-laki,Sarjana,Petani,Belum Kawin,5,11710738,Jampang,1681251787567809
38,Perempuan,SMP,Petani,Kawin,4,16979354,Sukabumi,6303090277727038
75,Perempuan,SD,Kuli,Kawin,3,17749727,Parungkuda,9727368095343789
16,Laki-laki,SMA,Pegawai Negeri,Cerai,0,12221735,Cibadak,2271808139007997
19,Laki-laki,SMP,Pelajar,Belum Kawin,2,16069671,Cibadak,7899400043045293
83,Laki-laki,Pascasarjana,Dokter,Belum Kawin,0,16451297,Pelabuhan Ratu,6440072622713177
83,Laki-laki,SMA,Petani,Cerai,5,8116491,Cibadak,6404230964530946
62,Laki-laki,SMA,Pegawai Negeri,Cerai,3,15975074,Jampang,3445281281380244
70,Perempuan,Pascasarjana,Pegawai Negeri,Belum Kawin,3,19720050,Sukabumi,4799514979463558
8,Laki-laki,Diploma,Kuli,Belum Kawin,1,19706884,Parungkuda,8550913946516476
26,Laki-laki,Diploma,Pelajar,Belum Kawin,1,12433991,Parungkuda,8662027401914816
31,Laki-laki,Diploma,Pelajar,Cerai,4,5288480,Pelabuhan Ratu,8329507926714327
26,Laki-laki,SD,Pengangguran,Cerai,5,6923214,Cibadak,1409294395323645
13,Laki-laki,Diploma,Guru,Cerai,0,3609702,Parungkuda,3666554128928485
9,Perempuan,Diploma,Pelajar,Kawin,4,15886964,Cisaat,5447110876746218
69,Laki-laki,SMP,Dokter,Cerai,1,11324786,Pelabuhan Ratu,4148242696550713
52,Laki-laki,SMP,Petani,Belum Kawin,3,10182210,Parungkuda,6056569928218395
83,Perempuan,Diploma,Petani,Kawin,0,18425581,Cibadak,8959785915382520
1,Laki-laki,Diploma,Pegawai Negeri,Kawin,3,6433911,Parungkuda,1915867393812169
4,Laki-laki,Diploma,Pegawai Negeri,Kawin,2,2358335,Pelabuhan Ratu,3774585569031813
58,Laki-laki,SMA,Dokter,Cerai,2,5886898,Sukabumi,1046394827207596
84,Laki-laki,Pascasarjana,Pelajar,Belum Kawin,5,12107135,Jampang,8168574377130362
81,Laki-laki,SMA,Kuli,Kawin,0,17394420,Jampang,4626284052594248
51,Perempuan,Sarjana,Kuli,Belum Kawin,2,16192387,Sukabumi,6362413902263453
20,Laki-laki,SMA,Dokter,Cerai,3,15972797,Jampang,4392046963872834
1,Perempuan,SD,Pengangguran,Belum Kawin,1,13836480,Cisaat,0248306122896430
67,Perempuan,SD,Pengangguran,Cerai,2,13946335,Cibadak,7427993762000194
63,Perempuan,SMA,Dokter,Kawin,1,10610696,Jampang,8724335051602741
30,Perempuan,Pascasarjana,Pengangguran,Cerai,4,15768980,Pelabuhan Ratu,8985687426293553
35,Perempuan,Diploma,Guru,Kawin,3,1372734,Sukabumi,2063912434974792
24,Laki-laki,SD,Kuli,Cerai,5,11978693,Cibadak,1351499242534004
84,Perempuan,Diploma,Pelajar,Kawin,1,5140485,Jampang,3222917300871640
84,Perempuan,Diploma,Pengangguran,Belum Kawin,0,4659237,Parungkuda,6586677788158176
44,Perempuan,SMP,Pengangguran,Cerai,4,19309926,Jampang,5322879559613160
75,Laki-laki,Sarjana,Pelajar,Cerai,2,8581303,Parungkuda,1810953738057974
15,Laki-laki,Diploma,Kuli,Belum Kawin,2,6387142,Cisaat,9636189053285768
53,Perempuan,Diploma,Pelajar,Cerai,4,8938672,Sukabumi,8884588067872436
15,Laki-laki,SMP,Pengangguran,Cerai,4,625272,Sukabumi,9161921647596413
88,Perempuan,Diploma,Pengangguran,Belum Kawin,2,18771682,Cibadak,8642055375527977
1,Laki-laki,SMA,Pengangguran,Belum Kawin,4,11889369,Cisaat,7623758943996264
57,Laki-laki,SMP,Guru,Belum Kawin,4,11462873,Parungkuda,9171877898470157
87,Laki-laki,Pascasarjana,Pegawai Negeri,Kawin,1,14263769,Jampang,0088819291852287
76,Perempuan,Diploma,Petani,Cerai,0,6575875,Sukabumi,5847058930106753
60,Laki-laki,Pascasarjana,Pegawai Negeri,Cerai,0,11091101,Cibadak,8465887238703581
10,Perempuan,SD,Pengangguran,Kawin,0,18153893,Cisaat,1514893543410236
73,Perempuan,SD,Pelajar,Belum Kawin,3,11288312,Pelabuhan Ratu,1346824173977751
64,Laki-laki,SMP,Kuli,Belum Kawin,4,3058892,Parungkuda,6629293799275895
27,Perempuan,Sarjana,Kuli,Cerai,1,16778094,Parungkuda,2180515720383447
13,Laki-laki,SD,Pelajar,Kawin,2,14491433,Pelabuhan Ratu,4525981621575158
66,Laki-laki,Pascasarjana,Pelajar,Cerai,4,15437084,Parungkuda,0095963963086683
32,Perempuan,Diploma,Pegawai Negeri,Cerai,4,3082497,Sukabumi,3300600690928629
78,Perempuan,SMA,Petani,Kawin,5,2682849,Cibadak,7040930628016301
51,Perempuan,Diploma,Pengangguran,Cerai,5,16300507,Sukabumi,9891773330089592
81,Laki-laki,Sarjana,Pegawai Negeri,Belum Kawin,3,1422624,Parungkuda,7686926547890892
61,Laki-laki,SD,Pengangguran,Kawin,1,3772447,Pelabuhan Ratu,4007830711714373
7,Laki-laki,Pascasarjana,Pegawai Negeri,Cerai,4,17605586,Cisaat,5463668993395188
27,Laki-laki,SD,Kuli,Belum Kawin,5,10440049,Pelabuhan Ratu,8131986156598669
39,Laki-laki,SD,Guru,Cerai,1,12381217,Jampang,6556707471366658
79,Perempuan,Diploma,Petani,Kawin,2,17008385,Cisaat,7415778127516673
3,Laki-laki,Sarjana,Pengangguran,Cerai,1,6668593,Cisaat,8870954358463889
83,Laki-laki,SMA,Pengangguran,Belum Kawin,0,14164979,Pelabuhan Ratu,7512823176960285
84,Laki-laki,Sarjana,Kuli,Belum Kawin,1,5660569,Sukabumi,5177229185890129
49,Laki-laki,SMP,Guru,Kawin,1,6733314,Sukabumi,0872413291897324
38,Laki-laki,Pascasarjana,Petani,Cerai,5,13046489,Cibadak,4721377454919656
75,Perempuan,SMA,Pegawai Negeri,Belum Kawin,5,13848649,Cibadak,6426828889861181
17,Perempuan,SMA,Guru,Cerai,2,1605311,Jampang,9187553100067409
49,Laki-laki,Diploma,Dokter,Belum Kawin,3,4177536,Jampang,2164015559273315
51,Perempuan,SD,Pegawai Negeri,Kawin,2,15369582,Parungkuda,5727491228255109
4,Laki-laki,SMP,Dokter,Belum Kawin,3,18670818,Sukabumi,0578801645477937
13,Perempuan,Diploma,Pelajar,Belum Kawin,0,10788887,Jampang,8496303894394380
43,Perempuan,Pascasarjana,Guru,Kawin,4,15268812,Parungkuda,1112686548990626
79,Laki-laki,Pascasarjana,Petani,Cerai,0,4298309,Pelabuhan Ratu,0867406330687121
1,Perempuan,Sarjana,Pelajar,Cerai,4,14132430,Cisaat,4914040939449717
77,Perempuan,SMP,Dokter,Belum Kawin,4,1016272,Pelabuhan Ratu,8631707780407427
24,Laki-laki,SMA,Guru,Kawin,1,16226819,Pelabuhan Ratu,8499191730558368
56,Perempuan,Pascasarjana,Dokter,Belum Kawin,0,11903628,Cibadak,1738121108920965
12,Laki-laki,SD,Kuli,Cerai,5,3714762,Cisaat,8340876465903077
19,Perempuan,Diploma,Pegawai Negeri,Cerai,2,11765385,Cisaat,2210784258801533
59,Perempuan,SMP,Dokter,Belum Kawin,1,7074535,Cibadak,6385838919477216
16,Perempuan,Pascasarjana,Pelajar,Belum Kawin,4,2024882,Pelabuhan Ratu,2999196991393509
46,Perempuan,Diploma,Dokter,Kawin,4,3392030,Sukabumi,8539109188149870
16,Perempuan,SD,Kuli,Kawin,4,4829953,Cibadak,3951572757800759
22,Laki-laki,SMP,Pengangguran,Kawin,5,4213351,Cisaat,7019052590333313
31,Perempuan,Sarjana,Pengangguran,Cerai,0,12658628,Sukabumi,2861081987165891
7,Perempuan,SMA,Pelajar,Kawin,5,8951194,Jampang,3246071148962250
76,Laki-laki,Sarjana,Pengangguran,Belum Kawin,4,14735964,Cibadak,9160726691123373
79,Laki-laki,SMA,Pegawai Negeri,Belum Kawin,2,1853861,Jampang,8918223865686822
28,Perempuan,Diploma,Petani,Kawin,2,2497776,Parungkuda,0585913148412883
43,Laki-laki,Sarjana,Kuli,Kawin,2,17317272,Sukabumi,7208888045721811
36,Perempuan,SMA,Pelajar,Cerai,0,18432241,Sukabumi,1180087552719115
52,Laki-laki,SMA,Guru,Kawin,5,15305337,Jampang,8695716412619630
82,Perempuan,Diploma,Dokter,Cerai,1,19578442,Parungkuda,3566300540648000
57,Laki-laki,SMA,Guru,Cerai,1,9734552,Sukabumi,4034108086486981
74,Perempuan,Sarjana,Pegawai Negeri,Cerai,0,16386803,Pelabuhan Ratu,4225483368496991
58,Laki-laki,Pascasarjana,Petani,Cerai,4,6275233,Pelabuhan Ratu,8988303676280164
14,Laki-laki,Diploma,Kuli,Kawin,0,9278007,Jampang,1495428252083998
52,Perempuan,SMA,Petani,Belum Kawin,4,19492864,Jampang,4393628913886174
