Usia,Jenis_Kelamin,Pendidikan_Terakhir,Pekerjaan,Status_Perkawinan,Jumlah_Anak,Penghasilan_Bulanan,Kota_Tinggal,NIK
24,Perempuan,Pascasarjana,Pelajar,Cerai,2,12472630,Pelabuhan Ratu,2371529960957537
29,Perempuan,Sarjana,Guru,Cerai,3,9801060,Cisaat,1990160257566932
31,Laki-laki,SMP,Kuli,Cerai,1,14119905,Cibadak,6644831789702774
35,Perempuan,Diploma,Pelajar,Kawin,4,15805431,Parungkuda,0883575495461435
22,Perempuan,Sarjana,Pengangguran,Kawin,0,4317317,Cisaat,4973403189116161
23,Laki-laki,Diploma,Pelajar,Belum Kawin,1,6282464,Cisaat,4168100324869091
30,Perempuan,Pascasarjana,PNS,Belum Kawin,4,17444437,Cisaat,4076307188792928
28,Perempuan,Diploma,Pelajar,Kawin,0,17955971,Pelabuhan Ratu,9580269760989804
30,Laki-laki,Pascasarjana,Pelajar,Cerai,4,9848065,Parungkuda,6063087258914091
33,Laki-laki,SD,Mahasiswa,Belum Kawin,1,19359519,Parungkuda,6419680297837054
25,Perempuan,SD,Pelajar,Belum Kawin,0,8445442,Sukabumi,7426479291287395
38,Perempuan,Sarjana,Guru,Kawin,0,2505089,Cibadak,2706680937503539
31,Perempuan,SMP,Guru,Belum Kawin,5,14303365,Cibadak,8776863820944900
36,Laki-laki,Sarjana,Kuli,Belum Kawin,1,9360281,Pelabuhan Ratu,7469276079508538
29,Laki-laki,SMA,Pelajar,Belum Kawin,5,13444409,Cisaat,8706518204217053
26,Laki-laki,Sarjana,Pelajar,Belum Kawin,5,12503337,Cisaat,4161847310498166
37,Perempuan,Sarjana,Kuli,Belum Kawin,2,14814378,Pelabuhan Ratu,5799600138763192
28,Perempuan,Pascasarjana,PNS,Belum Kawin,1,12512097,Parungkuda,1825543702922298
22,Perempuan,SMP,PNS,Cerai,0,7482049,Cibadak,1625329081985303
25,Laki-laki,SMA,Kuli,Belum Kawin,4,13578589,Jampang,4882344212322045
35,Perempuan,SMP,Guru,Kawin,0,17274916,Cibadak,1023666605638981
35,Perempuan,Pascasarjana,Kuli,Kawin,4,10190279,Sukabumi,1460416427082600
29,Laki-laki,SD,Guru,Belum Kawin,2,15560777,Cisaat,7768253995893220
28,Perempuan,Diploma,Pengangguran,Cerai,2,11888742,Pelabuhan Ratu,1510216623219783
39,Perempuan,SMP,Kuli,Belum Kawin,1,4121998,Parungkuda,9651762105838348
27,Perempuan,SD,Pelajar,Belum Kawin,4,8397336,Pelabuhan Ratu,2294015269556372
26,Laki-laki,Sarjana,Kuli,Belum Kawin,5,8299930,Cibadak,8474168065910546
31,Laki-laki,SMP,PNS,Belum Kawin,3,14664793,Cisaat,8436251352737381
24,Laki-laki,Sarjana,Guru,Kawin,2,8405216,Cisaat,0075401511900204
31,Perempuan,SMP,Kuli,Kawin,4,6436726,Sukabumi,7759560868747516
27,Perempuan,Pascasarjana,Guru,Cerai,5,10560919,Parungkuda,0362758244454295
37,Laki-laki,Sarjana,PNS,Cerai,2,19695585,Cibadak,7291129617570006
28,Perempuan,SMP,Pengangguran,Cerai,1,8806439,Jampang,5963576429569980
28,Perempuan,Sarjana,Mahasiswa,Kawin,2,3012997,Pelabuhan Ratu,7354766959084319
37,Laki-laki,SMA,Kuli,Belum Kawin,1,19964410,Cibadak,0081293042413212
36,Perempuan,Pascasarjana,Pelajar,Cerai,4,9630383,Cibadak,0918261129241493
33,Laki-laki,Pascasarjana,Pengangguran,Belum Kawin,5,10013545,Jampang,2082950582700045
39,Laki-laki,Diploma,Kuli,Kawin,0,13117697,Cibadak,6868781120575406
29,Perempuan,SMA,Pelajar,Cerai,4,18698476,Parungkuda,2659720927956658
27,Laki-laki,SD,Guru,Cerai,4,8427168,Cisaat,8577627017017801
26,Laki-laki,SD,Kuli,Kawin,5,7915522,Cisaat,2646011996535408
33,Laki-laki,SMP,Pelajar,Kawin,2,1443822,Sukabumi,1301758134658319
30,Laki-laki,SD,Guru,Kawin,0,2186244,Cisaat,5444399620724158
24,Perempuan,SMP,Mahasiswa,Belum Kawin,1,13949337,Jampang,0678624735434108
25,Laki-laki,Diploma,Kuli,Cerai,1,7067903,Cisaat,7794674831855302
28,Laki-laki,Sarjana,Guru,Cerai,4,6531528,Sukabumi,2739912465450293
28,Perempuan,SMP,Pelajar,Kawin,2,10944867,Sukabumi,4063702929132211
39,Laki-laki,Pascasarjana,Guru,Belum Kawin,1,6780629,Sukabumi,4957207761644889
28,Perempuan,Sarjana,Mahasiswa,Cerai,3,19847532,Sukabumi,8200033293461864
38,Laki-laki,Sarjana,Pelajar,Cerai,3,5349355,Cibadak,0588255753456405
36,Perempuan,SMA,Pengangguran,Cerai,1,2457309,Cisaat,0186789945447985
37,Laki-laki,SMA,PNS,Kawin,0,1334616,Cibadak,5399700503321088
23,Perempuan,Sarjana,Kuli,Cerai,3,12235402,Pelabuhan Ratu,8831009749834207
30,Laki-laki,SMA,Mahasiswa,Kawin,2,3609419,Cisaat,5858294327250625
32,Perempuan,Pascasarjana,Mahasiswa,Kawin,0,19887634,Jampang,5661657425535051
26,Laki-laki,Pascasarjana,Pelajar,Kawin,1,1085937,Parungkuda,3543278578711307
27,Perempuan,Sarjana,PNS,Cerai,2,16721884,Jampang,0077821497586755
36,Laki-laki,Pascasarjana,Kuli,Belum Kawin,1,8469024,Jampang,5262379117903811
35,Laki-laki,SMP,PNS,Belum Kawin,4,4799866,Jampang,4255892418518973
32,Laki-laki,SD,Mahasiswa,Belum Kawin,0,8826802,Parungkuda,4667787186430455
29,Perempuan,SMA,PNS,Kawin,5,8525787,Cibadak,6277112144094620
30,Laki-laki,Diploma,Guru,Cerai,3,5390103,Cibadak,6687052326492815
35,Perempuan,SMA,Mahasiswa,Belum Kawin,2,3061852,Pelabuhan Ratu,8593703833006740
34,Laki-laki,Diploma,Pengangguran,Kawin,1,6798415,Jampang,9563641146487537
26,Laki-laki,SD,Guru,Kawin,3,13196979,Cibadak,8622046335684790
32,Perempuan,Diploma,Mahasiswa,Kawin,1,18061572,Sukabumi,0502714959134243
34,Perempuan,SMA,Kuli,Cerai,4,10697258,Jampang,6231841132811695
31,Perempuan,SMP,PNS,Cerai,3,19126453,Sukabumi,3471506173283142
29,Perempuan,SMP,Pelajar,Belum Kawin,4,15233502,Cisaat,3699080347372668
28,Laki-laki,SD,Guru,Kawin,1,7720342,Cisaat,2766935005136228
33,Perempuan,Pascasarjana,Pelajar,Cerai,0,19757495,Jampang,1171867787925498
24,Perempuan,SMA,Pelajar,Belum Kawin,4,19114303,Cibadak,7516853724570484
32,Perempuan,SD,Guru,Cerai,5,5016376,Cisaat,1597350357827159
27,Perempuan,Diploma,Kuli,Kawin,4,12717398,Parungkuda,5126631739802870
27,Perempuan,Diploma,Kuli,Belum Kawin,5,13764320,Parungkuda,3993396618486331
37,Perempuan,SD,Mahasiswa,Cerai,2,3445238,Cisaat,1083200228203054
24,Laki-laki,Diploma,Guru,Cerai,0,2392700,Jampang,3797907286766675
25,Laki-laki,SD,PNS,Kawin,4,7962709,Parungkuda,2525068287623147
29,Perempuan,SMP,Mahasiswa,Kawin,5,7951310,Cisaat,3309465337721874
36,Perempuan,SMP,Pengangguran,Kawin,1,14823496,Cibadak,5270408733225906
39,Perempuan,SMP,PNS,Kawin,0,15741269,Sukabumi,7550045067571633
29,Laki-laki,Sarjana,Mahasiswa,Belum Kawin,4,3358758,Jampang,3323003545921550
32,Laki-laki,Sarjana,Pengangguran,Kawin,5,13766776,Parungkuda,1995804727587868
37,Laki-laki,SMP,PNS,Kawin,0,2729292,Pelabuhan Ratu,4687124163993762
36,Perempuan,SMA,Pengangguran,Belum Kawin,5,14222240,Sukabumi,6234206553445219
39,Perempuan,SD,Mahasiswa,Kawin,1,12013067,Sukabumi,0634200020608871
36,Perempuan,SD,Kuli,Cerai,4,11694417,Cisaat,3907699312009773
30,Perempuan,Pascasarjana,Pengangguran,Belum Kawin,1,12660237,Jampang,9315812355413056
23,Perempuan,Sarjana,Guru,Cerai,0,5186093,Parungkuda,3542008942369841
23,Laki-laki,SMA,Kuli,Cerai,2,16359370,Jampang,5456671270128741
28,Laki-laki,Pascasarjana,Kuli,Cerai,5,16061420,Jampang,6098780461334705
26,Perempuan,Diploma,Guru,Belum Kawin,2,16833179,Pelabuhan Ratu,8751359445347450
33,Perempuan,SMP,Pelajar,Kawin,1,9077522,Jampang,7443238542035677
33,Laki-laki,Sarjana,PNS,Kawin,3,11884653,Sukabumi,2562623790918489
32,Laki-laki,SD,Pelajar,Kawin,0,6533320,Sukabumi,9335038111220807
25,Perempuan,Diploma,Mahasiswa,Kawin,5,19353508,Cisaat,7652591535722083
27,Perempuan,SMA,Mahasiswa,Belum Kawin,5,2815533,Jampang,5291308665811535
25,Laki-laki,Pascasarjana,PNS,Belum Kawin,3,14585361,Cisaat,3426440842766024
35,Perempuan,Pascasarjana,Kuli,Kawin,3,19253409,Cisaat,5981261928521605
36,Laki-laki,Diploma,Guru,Cerai,1,7739575,Cisaat,9991023586939958
32,Perempuan,Sarjana,Pelajar,Belum Kawin,4,16968436,Sukabumi,2317521153866746
22,Perempuan,Diploma,PNS,Cerai,1,14814211,Cibadak,6573799903655126
27,Laki-laki,SMP,Pengangguran,Cerai,5,5850636,Pelabuhan Ratu,1846105863611188
27,Perempuan,Pascasarjana,Kuli,Belum Kawin,0,10066567,Parungkuda,0226408319374516
31,Laki-laki,SMA,Pelajar,Kawin,2,15596620,Parungkuda,4476821234316453
25,Laki-laki,SMA,Pengangguran,Belum Kawin,0,6864003,Cisaat,3658282155469819
26,Laki-laki,SMP,Pengangguran,Cerai,0,9887713,Cisaat,2509273469159063
34,Perempuan,SD,PNS,Kawin,3,3315691,Parungkuda,6894050361647653
25,Laki-laki,SD,PNS,Kawin,0,6321537,Pelabuhan Ratu,1416473606285537
35,Laki-laki,SMP,Pelajar,Cerai,1,11416655,Cibadak,7303226668213661
30,Perempuan,SMA,Mahasiswa,Kawin,4,9541613,Jampang,9095256839658071
26,Perempuan,SMP,PNS,Kawin,1,14373995,Cisaat,8392684139606055
36,Perempuan,Diploma,Kuli,Belum Kawin,5,10320720,Jampang,0555687841397437
34,Perempuan,Sarjana,PNS,Belum Kawin,0,6612025,Cibadak,4814903508856238
37,Perempuan,Sarjana,Kuli,Belum Kawin,1,10580844,Parungkuda,4970093711267642
28,Perempuan,SMP,Kuli,Kawin,0,14691772,Sukabumi,1830175548013104
22,Laki-laki,SMA,Mahasiswa,Kawin,3,7965083,Pelabuhan Ratu,7790753102634023
31,Laki-laki,Diploma,Pengangguran,Belum Kawin,2,584124,Cisaat,5333325100786229
22,Laki-laki,SD,PNS,Kawin,4,11651815,Cisaat,3237088184515296
23,Perempuan,SMP,Mahasiswa,Kawin,0,1809158,Cibadak,8627708898756507
38,Laki-laki,Sarjana,Pengangguran,Cerai,5,14261685,Sukabumi,7997887488684734
33,Perempuan,SMA,PNS,Kawin,2,15715863,Sukabumi,5250795559601621
31,Perempuan,Pascasarjana,Pelajar,Kawin,0,5564171,Cisaat,5760846884094615
31,Perempuan,SD,Mahasiswa,Cerai,4,10690792,Cibadak,0929238156195244
28,Perempuan,SMA,Guru,Belum Kawin,3,1098655,Sukabumi,7267996514919896
31,Laki-laki,Sarjana,Mahasiswa,Belum Kawin,5,16433907,Jampang,5597563872462058
26,Laki-laki,SMA,Guru,Cerai,3,18596061,Cisaat,6408451250688575
39,Laki-laki,Sarjana,Guru,Belum Kawin,5,14082783,Parungkuda,2773246251928835
29,Perempuan,SMA,Pelajar,Kawin,5,12226435,Pelabuhan Ratu,1758854338372780
25,Perempuan,Pascasarjana,Pelajar,Cerai,2,16634942,Pelabuhan Ratu,1218735210421687
25,Perempuan,SD,PNS,Cerai,1,1145115,Sukabumi,6495226928846130
33,Perempuan,Sarjana,Kuli,Cerai,5,15676147,Sukabumi,1328136029144723
26,Perempuan,SMA,Pelajar,Cerai,5,18848485,Pelabuhan Ratu,1596223312908236
22,Laki-laki,Pascasarjana,PNS,Kawin,0,9598438,Pelabuhan Ratu,2070545689229137
30,Laki-laki,SD,Guru,Cerai,0,17189717,Jampang,2832506290428427
33,Perempuan,Sarjana,Kuli,Belum Kawin,4,13631017,Cisaat,3074667459273773
28,Laki-laki,Diploma,Pengangguran,Belum Kawin,2,13825320,Parungkuda,3787268262085053
23,Perempuan,SMA,Pengangguran,Cerai,3,6096440,Sukabumi,9466562450705316
31,Laki-laki,Pascasarjana,Pelajar,Belum Kawin,1,5165888,Pelabuhan Ratu,3150429937214244
30,Perempuan,Pascasarjana,Kuli,Belum Kawin,3,15383898,Jampang,5878635056688212
35,Laki-laki,Pascasarjana,Kuli,Kawin,2,6700307,Pelabuhan Ratu,1466626215580598
39,Perempuan,Pascasarjana,Pelajar,Cerai,4,13856332,Cisaat,9377311585270613
39,Laki-laki,SD,Kuli,Belum Kawin,5,5705781,Parungkuda,8137711631669649
25,Laki-laki,SMA,Guru,Cerai,3,16267973,Pelabuhan Ratu,9471156816252051
23,Laki-laki,SMP,Pelajar,Kawin,3,13064796,Cisaat,6185513412128067
28,Laki-laki,SD,Kuli,Cerai,0,16845474,Parungkuda,8698172025219784
38,Perempuan,Pascasarjana,Kuli,Belum Kawin,2,7555647,Jampang,4489072843525880
25,Perempuan,SMP,Guru,Belum Kawin,1,18046447,Pelabuhan Ratu,2722754584078114
24,Laki-laki,Pascasarjana,Guru,Belum Kawin,1,7962875,Jampang,4018746701928128
35,Laki-laki,SMA,Guru,Cerai,1,15249055,Cibadak,0934771958561965
37,Laki-laki,Diploma,PNS,Belum Kawin,0,13846502,Cisaat,3644003917198355
24,Perempuan,Sarjana,PNS,Belum Kawin,3,14702884,Parungkuda,5865965006439004
26,Perempuan,Sarjana,Pengangguran,Belum Kawin,4,7867483,Cibadak,1132261607056234
24,Laki-laki,Diploma,PNS,Belum Kawin,0,3591292,Sukabumi,2090000798024889
27,Perempuan,Sarjana,PNS,Belum Kawin,2,10399246,Sukabumi,9837468367240335
28,Perempuan,SMP,Kuli,Cerai,5,11321182,Cibadak,9579196244965714
29,Perempuan,SMP,Pelajar,Cerai,2,4599621,Parungkuda,2650591399369819
37,Laki-laki,SD,Pelajar,Cerai,3,7180970,Parungkuda,5432097807036987
35,Laki-laki,SMA,Pengangguran,Belum Kawin,4,2684545,Jampang,1074953380258666
36,Perempuan,Diploma,Pengangguran,Cerai,0,9297319,Jampang,0040401323391244
29,Laki-laki,SMP,Pengangguran,Cerai,3,13869353,Parungkuda,0728461296716440
22,Perempuan,SMP,Guru,Cerai,0,13971646,Cisaat,7689351149199485
30,Perempuan,Sarjana,Mahasiswa,Belum Kawin,0,1689865,Sukabumi,8966442345660329
28,Perempuan,SMA,PNS,Kawin,1,3171223,Sukabumi,7224935137894735
31,Laki-laki,Pascasarjana,Pengangguran,Belum Kawin,3,4738575,Pelabuhan Ratu,9857331679295072
32,Laki-laki,SMP,Mahasiswa,Belum Kawin,0,6214534,Jampang,5082208145983193
34,Laki-laki,SMP,Kuli,Kawin,3,15768568,Jampang,9383726001628676
35,Perempuan,SD,Pelajar,Cerai,4,5206230,Jampang,7544298300495938
29,Perempuan,Pascasarjana,Pengangguran,Cerai,4,9369999,Cisaat,3777985450787369
32,Perempuan,Diploma,Kuli,Belum Kawin,1,1829502,Pelabuhan Ratu,6876878074103092
30,Laki-laki,SMP,Pelajar,Cerai,3,12423406,Sukabumi,8557599180727464
36,Laki-laki,Sarjana,Kuli,Cerai,5,16707393,Jampang,0156196922650146
34,Laki-laki,SD,Guru,Cerai,4,8696352,Pelabuhan Ratu,2051470643301879
26,Perempuan,SD,PNS,Belum Kawin,0,1272147,Parungkuda,1589879882502040
30,Laki-laki,Sarjana,Pelajar,Cerai,1,10168424,Cibadak,2430340377755091
32,Laki-laki,SMP,PNS,Belum Kawin,4,16698893,Sukabumi,5219279039082089
27,Laki-laki,SD,Pelajar,Belum Kawin,5,7310685,Sukabumi,4588127535055390
27,Laki-laki,Sarjana,Mahasiswa,Cerai,3,4228876,Cisaat,7742401433761904
27,Laki-laki,SD,Pelajar,Belum Kawin,1,8178236,Pelabuhan Ratu,4313530430352071
39,Perempuan,SMA,Kuli,Kawin,0,11454801,Parungkuda,2334604054431751
38,Perempuan,SMA,Kuli,Cerai,3,6490849,Parungkuda,8969910361989277
39,Perempuan,Pascasarjana,Guru,Cerai,5,8755943,Parungkuda,9047358605674897
32,Laki-laki,SD,PNS,Kawin,4,8664871,Sukabumi,0943099696645945
37,Perempuan,SMA,Pengangguran,Kawin,5,9370400,Cisaat,7028091813375356
38,Laki-laki,SMA,Pelajar,Kawin,5,3892323,Parungkuda,1312197069091993
29,Perempuan,SD,Mahasiswa,Belum Kawin,0,19995749,Parungkuda,3322893338193321
29,Perempuan,SMA,Mahasiswa,Kawin,5,16029562,Parungkuda,9596994274352098
34,Laki-laki,SMP,Guru,Kawin,0,1919303,Cisaat,2202388000649864
36,Perempuan,Sarjana,Mahasiswa,Cerai,2,15939448,Pelabuhan Ratu,5266639913976528
28,Laki-laki,Sarjana,Pelajar,Cerai,1,9732964,Pelabuhan Ratu,5288819419043397
37,Laki-laki,SMP,Pelajar,Kawin,2,9470654,Jampang,1034272726000919
24,Perempuan,SMA,Kuli,Cerai,0,19934266,Jampang,8796453527609526
26,Perempuan,SD,Pengangguran,Belum Kawin,0,17063017,Pelabuhan Ratu,6291365289516390
25,Laki-laki,SMA,Pengangguran,Belum Kawin,3,8602377,Jampang,8099291335408019
37,Laki-laki,Sarjana,Mahasiswa,Kawin,0,7900631,Jampang,1396956945852764
34,Laki-laki,SMP,Pelajar,Kawin,5,4626446,Pelabuhan Ratu,7712721769834343
26,Perempuan,Sarjana,Kuli,Cerai,3,10433927,Parungkuda,4994974263201297
27,Laki-laki,Pascasarjana,Kuli,Cerai,4,9032006,Jampang,6042582483283847
32,Perempuan,SMA,Pengangguran,Cerai,4,18540006,Parungkuda,3007437734767289
37,Perempuan,SMP,Pelajar,Cerai,0,7784761,Parungkuda,8086073444078522
28,Perempuan,SMP,Mahasiswa,Kawin,2,17611687,Pelabuhan Ratu,7481070670106485
28,Laki-laki,Sarjana,Pengangguran,Cerai,2,18160005,Pelabuhan Ratu,6014433324215649
23,Laki-laki,SMP,Kuli,Kawin,3,15247365,Sukabumi,0700747001536146
33,Perempuan,Sarjana,Mahasiswa,Belum Kawin,3,18217199,Pelabuhan Ratu,4243821818010822
31,Perempuan,Diploma,Pelajar,Cerai,3,8972371,Jampang,9900316527041558
22,Laki-laki,SD,Pelajar,Kawin,2,2273487,Parungkuda,5233476080534181
27,Laki-laki,SMP,Mahasiswa,Cerai,5,5317383,Pelabuhan Ratu,1927833499432296
25,Laki-laki,Diploma,Mahasiswa,Belum Kawin,5,13349951,Sukabumi,2968011284270281
39,Laki-laki,Diploma,Kuli,Cerai,1,13330822,Jampang,3599817208865380
23,Laki-laki,SMP,Pelajar,Belum Kawin,4,12349332,Pelabuhan Ratu,0010511747391924
28,Perempuan,SMP,PNS,Kawin,0,855651,Cibadak,8555862679611605
30,Perempuan,Pascasarjana,Guru,Belum Kawin,0,4883439,Parungkuda,9226141173254786
33,Laki-laki,SD,Pengangguran,Kawin,2,1590244,Cisaat,3686020548314898
26,Laki-laki,SMP,Mahasiswa,Cerai,2,1843819,Cibadak,7693274765234428
33,Perempuan,Pascasarjana,PNS,Cerai,5,14545227,Cisaat,3883222381730420
26,Laki-laki,SMA,PNS,Belum Kawin,3,3947299,Jampang,5162376536868330
22,Laki-laki,SMA,Kuli,Cerai,1,6030441,Jampang,3731705127566406
24,Laki-laki,Pascasarjana,Pelajar,Kawin,2,12898654,Cisaat,1242646526509655
24,Perempuan,SD,Pelajar,Belum Kawin,2,12152658,Pelabuhan Ratu,7271213060542954
28,Perempuan,SMP,Pengangguran,Cerai,1,3047533,Pelabuhan Ratu,7284388158428134
26,Laki-laki,SD,Guru,Belum Kawin,5,2386210,Parungkuda,6710279517421126
32,Perempuan,SMA,Pelajar,Kawin,4,12544396,Pelabuhan Ratu,7427101594542993
27,Perempuan,SD,Mahasiswa,Kawin,2,16001819,Cisaat,5522908146076382
32,Perempuan,SMP,PNS,Kawin,4,6429983,Jampang,9664982856835105
34,Laki-laki,SD,Pelajar,Cerai,0,18453677,Cisaat,7207181686036224
30,Laki-laki,SMA,PNS,Belum Kawin,3,12382501,Cibadak,4569251845673561
25,Laki-laki,SMA,Pelajar,Belum Kawin,4,2886100,Sukabumi,9087345381877963
39,Laki-laki,Pascasarjana,Mahasiswa,Kawin,1,12629436,Pelabuhan Ratu,3501863029031209
28,Perempuan,SD,Kuli,Cerai,5,2411578,Cisaat,8927709097490184
24,Perempuan,SMP,PNS,Kawin,5,5399238,Jampang,7823439418144846
28,Perempuan,Diploma,Guru,Belum Kawin,5,7492325,Cisaat,2459280104647061
29,Laki-laki,Sarjana,Kuli,Belum Kawin,3,2887319,Sukabumi,3168060927497264
24,Perempuan,SD,Pelajar,Belum Kawin,1,12445352,Cibadak,5336633254999841
32,Laki-laki,SMA,Pengangguran,Belum Kawin,5,3052145,Cisaat,9371486823069060
36,Laki-laki,Diploma,Mahasiswa,Belum Kawin,4,19246354,Jampang,8047524808024192
37,Perempuan,SMA,PNS,Kawin,3,17546490,Cibadak,6280825093112567
31,Perempuan,Sarjana,PNS,Belum Kawin,3,15576491,Jampang,9007929701702001
23,Perempuan,SD,PNS,Kawin,4,12507138,Cibadak,2549485903067124
37,Laki-laki,SMA,Guru,Belum Kawin,5,5373076,Parungkuda,2670823086765191
32,Perempuan,Pascasarjana,Guru,Belum Kawin,3,1780241,Cisaat,7287897336662740
24,Laki-laki,SMA,Mahasiswa,Cerai,5,8103414,Parungkuda,3635297620355635
29,Perempuan,Sarjana,Guru,Cerai,1,7108946,Sukabumi,6780343204062316
28,Laki-laki,SMA,Guru,Cerai,3,10885212,Cibadak,4675860281817951
38,Laki-laki,Pascasarjana,Kuli,Belum Kawin,4,5732720,Parungkuda,6047581847392942
39,Perempuan,Diploma,Mahasiswa,Cerai,5,19691886,Cibadak,5736972171810904
38,Laki-laki,Pascasarjana,Kuli,Cerai,0,18787267,Jampang,7762420958227346
24,Perempuan,SD,Mahasiswa,Belum Kawin,4,847492,Parungkuda,5363769233300602
32,Laki-laki,SMA,Guru,Belum Kawin,1,13298721,Cisaat,8172369462341844
34,Perempuan,SMA,PNS,Kawin,3,19008661,Cibadak,8935214098593440
36,Perempuan,SMA,PNS,Kawin,3,13027300,Cisaat,2499240180017411
31,Perempuan,SMP,PNS,Belum Kawin,5,2011703,Jampang,3705672064761298
24,Perempuan,Pascasarjana,Guru,Cerai,1,12806960,Sukabumi,3302467665273259
22,Laki-laki,SMP,Guru,Kawin,4,19212308,Parungkuda,6741383909058114
27,Laki-laki,Sarjana,Guru,Kawin,2,7941726,Cibadak,6140915780155581
23,Perempuan,Pascasarjana,Mahasiswa,Kawin,1,5281762,Parungkuda,3094843079004498
23,Perempuan,SD,Pelajar,Belum Kawin,2,4559869,Sukabumi,7061111215955909
34,Perempuan,Sarjana,Mahasiswa,Belum Kawin,3,11784643,Parungkuda,0446474942872437
29,Laki-laki,Diploma,PNS,Belum Kawin,5,1552545,Cisaat,0026906560343981
25,Laki-laki,SD,Pelajar,Cerai,0,14612948,Jampang,7687340239324433
31,Laki-laki,Diploma,Pengangguran,Cerai,2,3857019,Cisaat,4730705346067317
22,Perempuan,SMP,Kuli,Kawin,0,5281051,Sukabumi,8492264357977911
23,Perempuan,Diploma,Pelajar,Cerai,4,2805268,Cisaat,6925734888390266
28,Perempuan,SMA,Kuli,Cerai,5,15931408,Cisaat,5962614928555244
32,Laki-laki,SD,Kuli,Belum Kawin,5,9136791,Cibadak,1883187424126777
22,Laki-laki,Pascasarjana,Kuli,Cerai,1,14546712,Sukabumi,9329155522537652
31,Laki-laki,SD,Kuli,Kawin,1,7365990,Cibadak,9200768687736480
36,Perempuan,Diploma,Pengangguran,Belum Kawin,3,17365835,Cibadak,9140994125200201
29,Perempuan,SMP,Mahasiswa,Belum Kawin,3,10324436,Parungkuda,6831112854186059
28,Perempuan,SD,Pengangguran,Kawin,1,8193490,Parungkuda,6291210167472860
25,Perempuan,Sarjana,PNS,Belum Kawin,3,4428232,Cibadak,6777601254480773
37,Perempuan,Diploma,PNS,Cerai,4,19994308,Jampang,2675788525612751
35,Laki-laki,SMP,Kuli,Cerai,5,15125182,Pelabuhan Ratu,2927406374174045
36,Laki-laki,Diploma,Pengangguran,Cerai,1,5367121,Cibadak,5418683434018885
33,Perempuan,Sarjana,Guru,Kawin,4,8620776,Jampang,6108346879580019
22,Perempuan,SD,Pengangguran,Kawin,5,5797801,Jampang,1304558977040410
33,Perempuan,Diploma,Kuli,Belum Kawin,5,10374116,Jampang,4571908530526775
30,Laki-laki,SD,Pelajar,Kawin,3,4681314,Jampang,7943781236988235
25,Laki-laki,Diploma,Kuli,Cerai,0,8607900,Cibadak,2133323118515575
33,Laki-laki,Sarjana,Guru,Belum Kawin,4,6064056,Parungkuda,1448704067741217
23,Laki-laki,Sarjana,Mahasiswa,Belum Kawin,2,8710165,Jampang,2947883299914158
28,Laki-laki,Pascasarjana,Mahasiswa,Kawin,5,18002518,Cisaat,9120155808505381
24,Laki-laki,SMA,Pengangguran,Belum Kawin,1,3732329,Pelabuhan Ratu,1821725958570212
27,Perempuan,Sarjana,PNS,Kawin,2,2267802,Parungkuda,7248935245712751
28,Laki-laki,Sarjana,Guru,Cerai,0,7881021,Jampang,4321775743921666
32,Laki-laki,SD,PNS,Kawin,5,14192327,Cibadak,8547836579496060
23,Perempuan,Sarjana,Pelajar,Kawin,3,14943282,Pelabuhan Ratu,8665912446809293
39,Perempuan,SMP,Guru,Belum Kawin,5,12768897,Pelabuhan Ratu,5826604944424186
39,Laki-laki,SD,Pelajar,Cerai,3,7142412,Cisaat,7805265870686692
29,Perempuan,SMP,Mahasiswa,Cerai,5,5527397,Sukabumi,2956537942762962
25,Perempuan,SMA,Pengangguran,Cerai,0,7390246,Jampang,3921964209838878
39,Laki-laki,Pascasarjana,Kuli,Kawin,5,17589578,Pelabuhan Ratu,4208540956638674
32,Laki-laki,Diploma,Guru,Kawin,1,17545713,Cisaat,7451207330441772
35,Perempuan,Sarjana,Pengangguran,Kawin,3,2656358,Cibadak,1367958477936169
33,Perempuan,SMP,Pengangguran,Belum Kawin,2,11032637,Jampang,2418721836935625
29,Perempuan,Diploma,PNS,Cerai,5,10927822,Parungkuda,6286154754489408
39,Perempuan,SD,Mahasiswa,Kawin,1,17677358,Sukabumi,4248531225313688
31,Laki-laki,Diploma,Pengangguran,Kawin,0,1075530,Pelabuhan Ratu,5136363367674018
24,Perempuan,Diploma,Guru,Kawin,0,4540779,Jampang,1914880957698386
22,Laki-laki,Diploma,PNS,Cerai,5,13415225,Cisaat,7557913581576689
38,Laki-laki,SD,Mahasiswa,Kawin,3,18817140,Sukabumi,0263585416539051
24,Perempuan,SD,PNS,Belum Kawin,3,14889847,Parungkuda,8578051777268577
33,Laki-laki,SMP,Pengangguran,Cerai,4,2775602,Sukabumi,3414617699665903
31,Perempuan,SD,Pelajar,Belum Kawin,0,4795563,Sukabumi,2157757312205785
23,Perempuan,SMA,Guru,Kawin,0,14440435,Pelabuhan Ratu,8612421828184234
25,Laki-laki,Pascasarjana,Pelajar,Cerai,4,5215707,Parungkuda,9930947034886126
30,Laki-laki,Pascasarjana,Pelajar,Cerai,3,5473445,Parungkuda,9032350761653215
33,Perempuan,Sarjana,Mahasiswa,Kawin,3,19464972,Cibadak,4998362889978870
23,Laki-laki,Pascasarjana,Mahasiswa,Cerai,5,15100538,Parungkuda,7480270584533493
37,Laki-laki,SD,PNS,Cerai,0,9533242,Cibadak,9104469327728850
